id,type_real_estate,unitnumber,ward,area,region,address,property_status,price_m2,direction,balconydirection,property_legal_document,size,block,price,floornumber,apartment_type,furnishing_sell,apartment_feature,rooms,toilets,floors,house_type,living_size,width,length,land_type,property_road_condition,land_feature,property_back_condition
88970563,Đất,,Xã Bình Sơn,Huyện Long Thành,Đồng Nai,"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,18 triệu/m2,,,1,100 m2,,1800000000.0,,,,,,,,,,5 m,20 m,Đất nền dự án,,Mặt tiền,
68840424,Đất,,Xã Xuân Tây,Huyện Cẩm Mỹ,,"Đường Tỉnh Lộ 764, Xã Xuân Tây, Huyện Cẩm Mỹ, ",,1.217 đ/m2,2,,1,2095 m2,,2550000.0,,,,,,,,,,27 m,76 m,Đất thổ cư,,Mặt tiền,
88970331,Đất,,Phường Tân Hiệp,,,"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, ",,"31,48 triệu/m2",,,1,60 m2,,1889000000.0,,,,,,,,,,4 m,13 m,Đất thổ cư,Hẻm xe hơi,,
88707380,Đất,,Xã Tân Hiệp,Huyện Long Thành,,"Đường Tân Hiệp, Xã Tân Hiệp, Huyện Long Thành, ",,"16,5 triệu/m2",8,,1,100 m2,,1650000000.0,,,,,,,,,,5 m,20 m,Đất thổ cư,,,
88970263,Đất,,Xã Túc Trưng,,,"nam lộ 101, Xã Túc Trưng, ",,511.811 đ/m2,,,1,1016 m2,,520000000.0,,,,,,,,,,16 m,63 m,Đất nông nghiệp,,Mặt tiền,
88934299,Đất,,,Huyện Long Thành,Đồng Nai,"Đường Tỉnh lộ 769, Huyện Long Thành, Đồng Nai",,"24,8 triệu/m2",,,Đã có sổ,125 m2,,3100000000.0,,,,,,,,,,5 m,25 m,Đất thổ cư,,Mặt tiền,
88619218,Đất,,Xã Bắc Sơn,Huyện Trảng Bom,Đồng Nai,"Đường Bắc Sơn - Long Thành, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai",,"9,58 triệu/m2",Đông Bắc,,Đã có sổ,120 m2,,1150000000.0,,,,,,,,,,6 m,20 m,Đất thổ cư,,Mặt tiền,Nở hậu
88914277,Đất,,Phường Tân Hiệp,Thành phố Biên Hòa,Đồng Nai,"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",,"31,64 triệu/m2",Tây,,Đã có sổ,61 m2,,1930000000.0,,,,,,,,,,4.8 m,13.25 m,Đất thổ cư,,,
88970030,Đất,,Thị trấn Trảng Bom,Huyện Trảng Bom,Đồng Nai,"Đường Hùng Vương, Thị trấn Trảng Bom, Huyện Trảng Bom, Đồng Nai",,"5,52 triệu/m2",,,Đã có sổ,105 m2,,580000000.0,,,,,,,,,,5 m,21 m,Đất thổ cư,Hẻm xe hơi,Mặt tiền,
88718167,Đất,,Phường Bửu Hòa,Thành phố Biên Hòa,Đồng Nai,"Trường Tiểu Học Trần Văn Ơn, Phường Bửu Hòa, Thành phố Biên Hòa, Đồng Nai",,"23,04 triệu/m2",5,,1,102.2 m2,Khu dân cư Bửu Hoà,2350000000.0,,,,,,,,,,5 m,20 m,Đất thổ cư,1,,
86826849,Đất,,Xã Thạnh Phú,Huyện Vĩnh Cửu,Đồng Nai,"Trục 16, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",,"14,27 triệu/m2",,,,82 m2,,1170000000.0,,,,,,,,,,5 m,16 m,Đất thổ cư,Hẻm xe hơi,,
88969952,Đất,,Phường Trảng Dài,Thành phố Biên Hòa,Đồng Nai,"Đường ĐT 768, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,"14,29 triệu/m2",,,Đã có sổ,112 m2,,1600000000.0,,,,,,,,,,,,Đất thổ cư,,,
88908589,Đất,,Thị trấn Trảng Bom,,Đồng Nai,"Đường Sông Thao, Thị trấn Trảng Bom, Đồng Nai",,"1,8 triệu/m2",,,Đã có sổ,100 m2,,180000000.0,,,,,,,,,,5 m,20 m,Đất nông nghiệp,Hẻm xe hơi,Mặt tiền,Nở hậu
63190933,Đất,,Xã Xuân Đông,Huyện Cẩm Mỹ,Đồng Nai,"Đường ĐT 765, Xã Xuân Đông, Huyện Cẩm Mỹ, Đồng Nai",,51.724 đ/m2,Đông,,Đã có sổ,11600 m2,,600000000.0,,,,,,,,,,62 m,,Đất thổ cư,Hẻm xe hơi,Mặt tiền,Nở hậu
88969750,Đất,,Xã Suối Nho,Huyện Định Quán,Đồng Nai,"12_ấp6, Nagoa, Xã Suối Nho, Huyện Định Quán, Đồng Nai",,550.000 đ/m2,Đông,,Đã có sổ,20000 m2,,11000000000.0,,,,,,,,,,100 m,200 m,Đất nông nghiệp,Hẻm xe hơi,Mặt tiền,Nở hậu
88969604,Đất,,Phường Trảng Dài,Thành phố Biên Hòa,Đồng Nai,"kp4, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,"11,34 triệu/m2",Bắc,,Đã có sổ,119 m2,,1350000000.0,,,,,,,,,,5 m,24 m,Đất nông nghiệp,Hẻm xe hơi,,
87527786,Đất,5,,,Đồng Nai,"5/426, Đường Phạm Thái Bường, Đồng Nai",,2.900 đ/m2,8,,Đã có sổ,1000 m2,,2900000.0,,,,,,,,,,20 m,50 m,Đất nông nghiệp,,Mặt tiền,
88969396,Đất,,,,,"đại học đồng nai, ",,"13,99 triệu/m2",Đông Nam,,1,124 m2,,1735000000.0,,,,,,,,,,5 m,25 m,Đất nông nghiệp,Hẻm xe hơi,,
88935081,Đất,,Thị trấn Định Quán,Huyện Định Quán,Đồng Nai,"Thị Trấn Định Quán, Thị trấn Định Quán, Huyện Định Quán, Đồng Nai",,"7,5 triệu/m2",,,Đã có sổ,120 m2,,900000000.0,,,,,,,,,,6 m,20 m,Đất thổ cư,Hẻm xe hơi,,
88855632,Đất,,,,,"Đường Quốc Lộ 20, ",,459.016 đ/m2,Đông Nam,,1,4575 m2,,2100000000.0,,,,,,,,,,,,Đất nông nghiệp,,,
88888908,Đất,,Xã Bình Sơn,Huyện Long Thành,Đồng Nai,"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,20 triệu/m2,,,Đã có sổ,100 m2,,2000000000.0,,,,,,,,,,5 m,20 m,Đất nền dự án,,,
88694906,Đất,,,Huyện Vĩnh Cửu,Đồng Nai,"Đường 768, Huyện Vĩnh Cửu, Đồng Nai",,"3,73 triệu/m2",,,Giấy tờ khác,75 m2,,280000000.0,,,,,,,,,,5 m,15 m,Đất nông nghiệp,1,,
88673954,Đất,,Xã Bình Sơn,Huyện Long Thành,Đồng Nai,"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,16 triệu/m2,,,Đã có sổ,100 m2,Century City,1600000000.0,,,,,,,,,,5 m,20 m,Đất nền dự án,,Mặt tiền,
88969030,Đất,,Xã Xuân Mỹ,Huyện Cẩm Mỹ,Đồng Nai,"Xuân Mỹ, Xã Xuân Mỹ, Huyện Cẩm Mỹ, Đồng Nai",,"1,84 triệu/m2",,,Đã có sổ,6537 m2,,12000000000.0,,,,,,,,,,48 m,146 m,Đất thổ cư,Hẻm xe hơi,Mặt tiền,Nở hậu
88075077,Đất,,Xã Hưng Thịnh,Huyện Trảng Bom,Đồng Nai,"đường bàu hàm, Xã Hưng Thịnh, Huyện Trảng Bom, Đồng Nai",,"1,44 triệu/m2",Tây Nam,,Đã có sổ,110 m2,,158000000.0,,,,,,,,,,5 m,22 m,Đất công nghiệp,Hẻm xe hơi,Mặt tiền,Nở hậu
83864784,Đất,,Xã Xuân Phú,Huyện Xuân Lộc,Đồng Nai,"Đường Quốc lộ 1A, Xã Xuân Phú, Huyện Xuân Lộc, Đồng Nai",,799.000 đ/m2,,,1,1000 m2,,799000000.0,,,,,,,,,,20 m,50 m,Đất nông nghiệp,1,,
88428606,Đất,,Xã Phú Ngọc,Huyện Định Quán,Đồng Nai,"Đường Quốc Lộ 20, Xã Phú Ngọc, Huyện Định Quán, Đồng Nai",,760.437 đ/m2,,,Đã có sổ,1006 m2,,765000000.0,,,,,,,,,,20 m,50 m,Đất nông nghiệp,,,
88968864,Đất,8/150,Xã Trị An,Huyện Vĩnh Cửu,Đồng Nai,"Đường ĐT 768, Xã Trị An, Huyện Vĩnh Cửu, Đồng Nai",,476.666 đ/m2,,,Đã có sổ,1500 m2,,715000000.0,,,,,,,,,,38 m,39 m,Đất nông nghiệp,,,
88968862,Đất,,Phường Hố Nai,Thành phố Biên Hòa,Đồng Nai,"Đường 768, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",,"4,3 triệu/m2",,,1,12270 m2,,52800000000.0,,,,,,,,,,,,Đất công nghiệp,,Mặt tiền,
88968834,Đất,,Xã Long Phước,Huyện Long Thành,Đồng Nai,"QL 51, Xã Long Phước, Huyện Long Thành, Đồng Nai",,"11,06 triệu/m2",,,1,113 m2,,1250000000.0,,,,,,,,,,6 m,18 m,Đất thổ cư,1,Mặt tiền,Nở hậu
88968831,Đất,,Xã La Ngà,Huyện Định Quán,Đồng Nai,"ql20, Xã La Ngà, Huyện Định Quán, Đồng Nai",,478.413 đ/m2,,,Đã có sổ,1714 m2,,820000000.0,,,,,,,,,,96 m,40 m,Đất nông nghiệp,,Mặt tiền,
88968802,Đất,,Xã La Ngà,Huyện Định Quán,Đồng Nai,"Đường Quốc Lộ 20, Xã La Ngà, Huyện Định Quán, Đồng Nai",,980.392 đ/m2,,,1,1020 m2,,1000000000.0,,,,,,,,,,15 m,68 m,Đất thổ cư,,Mặt tiền,
88968784,Đất,C05,Xã An Viễn,Huyện Trảng Bom,Đồng Nai,"Đường Phùng Hưng, Xã An Viễn, Huyện Trảng Bom, Đồng Nai., Xã An Viễn, Huyện Trảng Bom, Đồng Nai",,20 triệu/m2,Đông Nam,,Đã có sổ,80 m2,C,1600000000.0,,,,,,,,,,4 m,20 m,Đất thổ cư,Hẻm xe hơi,Mặt tiền,Nở hậu
88638546,Đất,,,Thành phố Biên Hòa,Đồng Nai,"Đường Trương Hán Siêu, Thành phố Biên Hòa, Đồng Nai",,"14,21 triệu/m2",,,Đã có sổ,95 m2,,1350000000.0,,,,,,,,,,5 m,18.5 m,Đất nông nghiệp,Hẻm xe hơi,Mặt tiền,Nở hậu
88968693,Đất,,Phường An Hoà,Thành phố Biên Hòa,Đồng Nai,"Đường Nguyễn Trung Trực, Phường An Hoà, Thành phố Biên Hòa, Đồng Nai",,"11,81 triệu/m2",Đông Nam,,Đang chờ sổ,80 m2,"Lk-1, Lk-2, Lk-3, LK-4, Lk5",945000000.0,,,,,,,,,,4 m,19 m,Đất nền dự án,Hẻm xe hơi,Mặt tiền,
88922736,Đất,,Xã Vĩnh Thanh,Huyện Nhơn Trạch,Đồng Nai,"Đường Hùng Vương, Xã Vĩnh Thanh, Huyện Nhơn Trạch, Đồng Nai",,"1,7 triệu/m2",,,Đã có sổ,1000 m2,,1700000000.0,,,,,,,,,,28 m,42 m,Đất nông nghiệp,Hẻm xe hơi,Mặt tiền,
88968631,Đất,,Xã Bình Sơn,Huyện Long Thành,Đồng Nai,"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,19 triệu/m2,Đông,,1,100 m2,,1900000000.0,,,,,,,,,,5 m,20 m,Đất nền dự án,,Mặt tiền,
87882435,Đất,,Xã Long Đức,Huyện Long Thành,Đồng Nai,"Đường quốc lộ 51 xã Long Đức, huyện Long Thành, tỉnh Đồng Nai., Xã Long Đức, Huyện Long Thành, Đồng Nai",,15 triệu/m2,,,Đã có sổ,100 m2,,1500000000.0,,,,,,,,,,5 m,20 m,Đất thổ cư,,,
88968486,Đất,,Xã Túc Trưng,Huyện Định Quán,Đồng Nai,"QL 20, Xã Túc Trưng, Huyện Định Quán, Đồng Nai",,433.510 đ/m2,,,1,1128 m2,,489000000.0,,,,,,,,,,,,Đất nông nghiệp,1,,
88402851,Đất,,Xã Sông Nhạn,Huyện Cẩm Mỹ,Đồng Nai,"Mặt Tiền Song Nhạn - Dầu Dây, Xã Sông Nhạn, Huyện Cẩm Mỹ, Đồng Nai",,"2,64 triệu/m2",,,Đã có sổ,3600 m2,Đất Khu Dân Cư,9500000000.0,,,,,,,,,,61 m,60 m,Đất thổ cư,Hẻm xe hơi,Mặt tiền,Nở hậu
85489818,Đất,,Phường An Hoà,Thành phố Biên Hòa,Đồng Nai,"Đường Ngô Quyền, Phường An Hoà, Thành phố Biên Hòa, Đồng Nai",,"20,13 triệu/m2",,,1,77 m2,,1550000000.0,,,,,,,,,,,,Đất thổ cư,1,,
88585605,Đất,,Xã Phú Hội,Huyện Nhơn Trạch,Đồng Nai,"Đường Lý Thái Tổ, Xã Phú Hội, Huyện Nhơn Trạch, Đồng Nai",,20 triệu/m2,,,1,100 m2,,2000000000.0,,,,,,,,,,5 m,20 m,Đất thổ cư,,Mặt tiền,
88968333,Đất,,,Thành phố Biên Hòa,Đồng Nai,"Đường Hàm Nghi, Thành phố Biên Hòa, Đồng Nai",,"4,29 triệu/m2",8,,Giấy tờ khác,105 m2,,450000000.0,,,,,,,,,,5 m,21 m,Đất nền dự án,,,
88480280,Đất,,Xã Bàu Trâm,Thành phố Long Khánh,Đồng Nai,"Đường Điểu Xiển, Xã Bàu Trâm, Thành phố Long Khánh, Đồng Nai",,"9,19 triệu/m2",,,Đang chờ sổ,100 m2,,919000000.0,,,,,,,,,,5 m,20 m,Đất thổ cư,Hẻm xe hơi,,
88968290,Đất,,Xã Bảo Quang,,Đồng Nai,"Đường Ba Sậy, Xã Bảo Quang, Đồng Nai",,"6,5 triệu/m2",,,1,100 m2,,650000000.0,,,,,,,,,,5 m,20 m,Đất thổ cư,1,,Nở hậu
88968288,Đất,,Xã Bình Minh,Huyện Trảng Bom,Đồng Nai,"Đường Võ Nguyên Giáp, Xã Bình Minh, Huyện Trảng Bom, Đồng Nai",,"10,74 triệu/m2",Tây Nam,,Đã có sổ,121.9 m2,tái định cư bình minh,1300000000.0,,,,,,,,,,5 m,25 m,Đất thổ cư,,Mặt tiền,
88968287,Đất,,Xã Phước Bình,Huyện Long Thành,,"Đường Phước Bình, Xã Phước Bình, Huyện Long Thành, ",,"1,35 triệu/m2",,,1,1000 m2,,1350000000.0,,,,,,,,,,17 m,60 m,Đất thổ cư,Hẻm xe hơi,Mặt tiền,
88387347,Đất,,Phường Trảng Dài,Thành phố Biên Hòa,Đồng Nai,"Đường Trần Văn Xã, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,"12,67 triệu/m2",Đông Nam,,Giấy tờ khác,60 m2,,760000000.0,,,,,,,,,,10 m,6 m,Đất thổ cư,Hẻm xe hơi,,
88670130,Đất,,Xã Đông Hoà,Huyện Trảng Bom,Đồng Nai,"sau chợ đông hoà đường d07, Xã Đông Hoà, Huyện Trảng Bom, Đồng Nai",,"1,2 triệu/m2",,,Đã có sổ,1000 m2,,1200000000.0,,,,,,,,,,20 m,50 m,Đất nông nghiệp,Hẻm xe hơi,Mặt tiền,Nở hậu
88967976,Đất,,Xã Lộc An,Huyện Long Thành,Đồng Nai,"Lộc An, Xã Lộc An, Huyện Long Thành, Đồng Nai",,370.370 đ/m2,,,1,300 m2,,111111111.0,,,,,,,,,,,,Đất thổ cư,,Mặt tiền,
87934141,Đất,,,,Đồng Nai,"Đường 25C, Đồng Nai",,"11,5 triệu/m2",,,Đã có sổ,100 m2,,1150000000.0,,,,,,,,,,5 m,20 m,Đất thổ cư,,,
88907652,Đất,1,Xã Long Tân,Huyện Nhơn Trạch,Đồng Nai,"Đường Lý Thái Tổ, Xã Long Tân, Huyện Nhơn Trạch, Đồng Nai",,26 triệu/m2,5,,,97 m2,LK7,2522000000.0,,,,,,,,,,5 m,17 m,Đất nền dự án,,Mặt tiền,
88837948,Đất,,Xã Bình Sơn,Huyện Long Thành,Đồng Nai,"Đường Tỉnh lộ 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,"5,36 triệu/m2",Đông Nam,,Đã có sổ,110 m2,A'39,590000000.0,,,,,,,,,,6 m,22 m,Đất nền dự án,Hẻm xe hơi,Mặt tiền,
88911402,Đất,,Xã Vĩnh Thanh,,Đồng Nai,"Đường Hùng Vương, Xã Vĩnh Thanh, Đồng Nai",,"2,16 triệu/m2",,,Đã có sổ,464 m2,,1000000000.0,,,,,,,,,,10 m,46 m,Đất nông nghiệp,Hẻm xe hơi,Mặt tiền,
88883599,Đất,,Xã Phú Hữu,Huyện Nhơn Trạch,Đồng Nai,"Đường Lý Thái Tổ, Xã Phú Hữu, Huyện Nhơn Trạch, Đồng Nai",,"22,46 triệu/m2",,,Đã có sổ,118 m2,,2650000000.0,,,,,,,,,,5 m,23.6 m,Đất thổ cư,,,
88967894,Đất,,Xã Bình Sơn,Huyện Long Thành,Đồng Nai,"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,19 triệu/m2,,,1,100 m2,,1900000000.0,,,,,,,,,,5 m,20 m,Đất thổ cư,,Mặt tiền,
88967891,Đất,,Xã Đồi 61,Huyện Trảng Bom,Đồng Nai,"Đường Xã Đồi 61, Xã Đồi 61, Huyện Trảng Bom, Đồng Nai",,900.000 đ/m2,,,Đã có sổ,2000 m2,,1800000000.0,,,,,,,,,,,,Đất nông nghiệp,Hẻm xe hơi,Mặt tiền,
88782007,Đất,,,,,"Nguyễn Văn Tiên, ",,"28,75 triệu/m2",,,1,160 m2,Hẻm 1 đường Phi trường,4600000000.0,,,,,,,,,,8 m,20 m,Đất thổ cư,Hẻm xe hơi,,
88967778,Đất,,Phường Tân Hiệp,,,"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, ",,"31,67 triệu/m2",,,1,60.5 m2,,1899999000.0,,,,,,,,,,4.5 m,13.5 m,Đất thổ cư,Hẻm xe hơi,,
88610958,Đất,,Xã Đồi 61,,Đồng Nai,"trảng bom an viễn, Xã Đồi 61, Đồng Nai",,950.000 đ/m2,,,1,1000 m2,,950000000.0,,,,,,,,,,24 m,40 m,Đất thổ cư,,Mặt tiền,Nở hậu
87886615,Đất,,Xã Bình Sơn,Huyện Long Thành,,"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, ",,"16,5 triệu/m2",,,1,110 m2,,1815000000.0,,,,,,,,,,5 m,22 m,Đất nền dự án,,Mặt tiền,
88774327,Đất,10/970,Xã Giang Điền,,Đồng Nai,"Đường Dương Độc Lập, Xã Giang Điền, Đồng Nai",,"2,2 triệu/m2",,,Đã có sổ,1542 m2,,3400000000.0,,,,,,,,,,431 m,1161 m,Đất nông nghiệp,,,Nở hậu
88967693,Đất,,Xã Ngọc Định,Huyện Định Quán,Đồng Nai,"đường 108, Xã Ngọc Định, Huyện Định Quán, Đồng Nai",,950.000 đ/m2,,,Đã có sổ,1000 m2,,950000000.0,,,,,,,,,,10 m,100 m,Đất nông nghiệp,,Mặt tiền,Nở hậu
88131087,Đất,,Xã Phú Đông,Huyện Nhơn Trạch,Đồng Nai,"Đường 1, Xã Phú Đông, Huyện Nhơn Trạch, Đồng Nai",,"2,72 triệu/m2",,,Đã có sổ,2823 m2,,7680000000.0,,,,,,,,,,,,Đất nông nghiệp,,Mặt tiền,
88967555,Đất,,Xã Đồi 61,,,"Đường Phùng Hưng, Xã Đồi 61, ",,"7,83 triệu/m2",8,,1,230 m2,,1800000000.0,,,,,,,,,,8 m,25 m,Đất thổ cư,,Mặt tiền,Nở hậu
88916604,Đất,,Thị trấn Long Thành,Huyện Long Thành,Đồng Nai,"224, Thị trấn Long Thành, Huyện Long Thành, Đồng Nai",,"15,99 triệu/m2",,,Đã có sổ,100 m2,,1599000000.0,,,,,,,,,,5 m,20 m,Đất thổ cư,Hẻm xe hơi,Mặt tiền,Nở hậu
88882585,Đất,M6-06-28-13--19,Xã Tân Hiệp,Huyện Long Thành,Đồng Nai,"Ấp 1, Đường Quốc Lộ 51, Xã Tân Hiệp, Huyện Long Thành, Đồng Nai",,"19,25 triệu/m2",Tây,,Đã có sổ,4.8 m2,M6-06-28,77000000.0,,,,,,,,,,,,Đất nền dự án,,,
88531123,Đất,,Phường Trảng Dài,Thành phố Biên Hòa,Đồng Nai,"nguyễn thái học, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,"10,73 triệu/m2",Nam,,Giấy tờ khác,40 m2,,429000000.0,,,,,,,,,,5 m,8 m,Đất thổ cư,Hẻm xe hơi,,
88883360,Đất,,Xã An Viễn,,,"Đường Ấp 5, Xã An Viễn, ",,"3,56 triệu/m2",3,,1,613 m2,Ấp 6 An Viễn,2185000000.0,,,,,,,,,,10 m,61 m,Đất thổ cư,,Mặt tiền,
88967205,Đất,,Xã Phú Tân,Huyện Định Quán,Đồng Nai,"ấp 5, Xã Phú Tân, Huyện Định Quán, Đồng Nai",,257.731 đ/m2,,,Đã có sổ,9700 m2,,2500000000.0,,,,,,,,,,,,Đất nông nghiệp,Hẻm xe hơi,,
88669470,Đất,,Xã Trung Hoà,,Đồng Nai,"Chợ đông hoà ql1a vô 5km, Xã Trung Hoà, Đồng Nai",,900.000 đ/m2,Đông Nam,,Đã có sổ,1000 m2,,900000000.0,,,,,,,,,,16 m,60 m,Đất nông nghiệp,Hẻm xe hơi,Mặt tiền,Nở hậu
88966953,Đất,,Phường Tân Hiệp,Thành phố Biên Hòa,Đồng Nai,"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",,"32,17 triệu/m2",,,Đã có sổ,120 m2,,3860000000.0,,,,,,,,,,4.8 m,25 m,Đất thổ cư,,,Nở hậu
88966812,Đất,,Xã Lộ 25,Huyện Thống Nhất,Đồng Nai,"Đường ĐT 769, Xã Lộ 25, Huyện Thống Nhất, Đồng Nai",,"9,35 triệu/m2",,,Đã có sổ,107 m2,,1000000000.0,,,,,,,,,,5 m,21 m,Đất nền dự án,Hẻm xe hơi,,
88966765,Đất,,Phường Trảng Dài,Thành phố Biên Hòa,Đồng Nai,"Đường 1, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,"10,8 triệu/m2",,,Đã có sổ,125 m2,,1350000000.0,,,,,,,,,,5 m,25 m,Đất nền dự án,Hẻm xe hơi,,
88850209,Đất,,Xã Cây Gáo,Huyện Trảng Bom,Đồng Nai,"Đường Nguyễn Hoàng, Xã Cây Gáo, Huyện Trảng Bom, Đồng Nai",,"7,69 triệu/m2",,,Đã có sổ,520 m2,,4000000000.0,,,,,,,,,,10 m,52 m,Đất thổ cư,,Mặt tiền,
88966725,Đất,,Phường An Bình,Thành phố Biên Hòa,Đồng Nai,"Đường Vũ Hồng Phô, Phường An Bình, Thành phố Biên Hòa, Đồng Nai",,"33,21 triệu/m2",,,Đã có sổ,78 m2,,2590000000.0,,,,,,,,,,5 m,15 m,Đất thổ cư,Hẻm xe hơi,Mặt tiền,
88618321,Đất,,Xã Bắc Sơn,Huyện Trảng Bom,Đồng Nai,"Đường ĐT 767, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai",,13 triệu/m2,,,,100 m2,,1300000000.0,,,,,,,,,,5 m,20 m,Đất thổ cư,,Mặt tiền,
88631401,Đất,,Xã Phú Hội,Huyện Nhơn Trạch,,"Đường 25C, Xã Phú Hội, Huyện Nhơn Trạch, ",,11 triệu/m2,,,Đang chờ sổ,100 m2,,1100000000.0,,,,,,,,,,5 m,20 m,Đất thổ cư,,Mặt tiền,
88966584,Đất,,,Huyện Định Quán,Đồng Nai,"Đường ĐT 763, Huyện Định Quán, Đồng Nai",,477.859 đ/m2,,,1,3139 m2,,1500000000.0,,,,,,,,,,26 m,,Đất nông nghiệp,1,,
88530793,Đất,,Phường Trảng Dài,Thành phố Biên Hòa,Đồng Nai,"Đường Thân Nhân Trung, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",,"10,98 triệu/m2",Tây Bắc,,Giấy tờ khác,40 m2,,439000000.0,,,,,,,,,,5 m,8 m,Đất thổ cư,Hẻm xe hơi,,
88855973,Đất,50-117,Xã Phước Bình,Huyện Long Thành,,"Đường Phước Bình, Xã Phước Bình, Huyện Long Thành, ",,"2,6 triệu/m2",,,1,1000 m2,,2600000000.0,,,,,,,,,,20 m,50 m,Đất nông nghiệp,,,
87727064,Đất,,Xã Bình Sơn,Huyện Long Thành,Đồng Nai,"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,"14,96 triệu/m2",,,Đã có sổ,127 m2,,1900000000.0,,,,,,,,,,5 m,25 m,Đất thổ cư,,,
88687785,Đất,,Phường Hố Nai,,,"Quốc Lô 1A, Phường Hố Nai, ",,9 triệu/m2,,,,100 m2,,900000000.0,,,,,,,,,,5 m,20 m,Đất thổ cư,,Mặt tiền,
88966261,Đất,,Phường Long Bình Tân,Thành phố Biên Hòa,Đồng Nai,"Đường Ngô Quyền, Phường Long Bình Tân, Thành phố Biên Hòa, Đồng Nai",,"31,33 triệu/m2",,,1,83 m2,,2600000000.0,,,,,,,,,,4 m,18 m,Đất thổ cư,,Mặt tiền,Nở hậu
88966255,Đất,,Xã Long Phước,Huyện Long Thành,Đồng Nai,"Đường Quốc Lộ 51, Xã Long Phước, Huyện Long Thành, Đồng Nai",,"15,71 triệu/m2",,,Đã có sổ,700 m2,,11000000000.0,,,,,,,,,,6 m,100 m,Đất thổ cư,,Mặt tiền,Nở hậu
88966231,Đất,,Xã Phú Đông,Huyện Nhơn Trạch,,"Đường Trần Nam Trung, Xã Phú Đông, Huyện Nhơn Trạch, ",,"6,36 triệu/m2",,,1,88 m2,,560000000.0,,,,,,,,,,4 m,22 m,Đất thổ cư,Hẻm xe hơi,,
88080934,Đất,,Xã Hưng Lộc,Huyện Thống Nhất,Đồng Nai,"Đường Quốc lộ 1A, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",,"9,64 triệu/m2",Bắc,,Đã có sổ,110 m2,Khu Dân Cư Hưng Lộc( xóm hố),1060000000.0,,,,,,,,,,5 m,22 m,Đất thổ cư,Hẻm xe hơi,Mặt tiền,
88961678,Đất,,Xã Bình Sơn,Huyện Long Thành,Đồng Nai,"Đường Tỉnh lộ 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,"23,75 triệu/m2",,,Đã có sổ,80 m2,,1900000000.0,,,,,,,,,,5 m,16 m,Đất thổ cư,,Mặt tiền,
88966179,Đất,,Xã Bàu Cạn,Huyện Long Thành,Đồng Nai,"Đường Bàu Cạn, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",,"2,89 triệu/m2",,,Đã có sổ,1038 m2,,3000000000.0,,,,,,,,,,18 m,57 m,Đất thổ cư,,Mặt tiền,
83099079,Đất,,Phường Phước Tân,Thành phố Biên Hòa,Đồng Nai,"Đường Quốc Lộ 51, Xã Phước Tân, Biên Hòa, Đồng Nai, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",,"14,71 triệu/m2",,,Đã có sổ,680 m2,Khu 1,10000000000.0,,,,,,,,,,20 m,34 m,Đất thổ cư,,Mặt tiền,
88966127,Đất,,Phường An Hoà,Thành phố Biên Hòa,Đồng Nai,"Nguyễn Trung Trực, Phường An Hoà, Thành phố Biên Hòa, Đồng Nai",,"16,17 triệu/m2",Tây Bắc,,Đã có sổ,60 m2,,970000000.0,,,,,,,,,,5 m,12 m,Đất thổ cư,,Mặt tiền,
88854316,Đất,,Xã Bình Sơn,Huyện Long Thành,Đồng Nai,"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",,"17,35 triệu/m2",,,Đã có sổ,100 m2,,1735000000.0,,,,,,,,,,5 m,20 m,Đất thổ cư,,Mặt tiền,
